lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
60528,5350,3159,0.00182521,0.23,591139,3888820,323824800,16900650,191207952,1022962543200,0.00041979830000000003,80268.7731960816,429437936.5990366,4707,18552,13005
88725,62419,9675,0.00952101,0.05,52729591,30197769,5538125775,603903825,858414375,53581366873125,0.0004760505,408648.59242593753,25507436490.634594,1133087,334234,2927142
3325,56230,3560,0.00296184,0.23,553791,46047145,186964750,200178800,11837000,665594510000,0.0006812232,8063.6390184,453418422.004632,4745,4584,12925
141148,75771,13011,0.00160539,0.05,17169578,49293225,10694925108,985856481,1836476628,139151670580188,8.026950000000001e-05,147413.060691246,11169635021.6364,827216,351382,1647627
30866,17183,18656,0.00078778,0.05,417827,16028511,530370478,320566048,575836096,9894591637568,3.9389e-05,22681.607985344002,389738070.01216596,21655,29220,54496
81106,27977,18993,0.00013363,0.13,303222,69078256,2269102562,531367161,1540446258,43097064960066,1.7371900000000002e-05,26760.478349350204,748677902.7797706,49948,76537,79298
47902,10258,40635,0.00860544,0.07,4228743,29180178,491378716,416833830,1946497770,19967174124660,0.0006023808000000001,1172532.8838908162,12027842322.951994,263526,262452,895875
64348,19672,7712,0.00370564,0.2,4690976,30345813,1265853856,151710464,496251776,9762264937472,0.0007411280000000001,367786.086243328,7235087888.57875,69520,110950,193783
8093,11670,43230,0.00078778,0.07,74402,35315373,94445310,504494100,349860390,4082870751300,5.51446e-05,19292.911262394002,225148274.432138,24349,13571,24778
70750,40157,28409,8.429e-05,0.03,239480,34225737,2841107750,1140820213,2009936750,80713030069750,2.5286999999999996e-06,5082.527059725,204099039.13737682,50324,16552,84519
20235,42466,12237,0.00182521,0.03,1568424,15590396,859299510,519656442,247615695,10515248103870,5.47563e-05,13558.519280128501,575776079.7499368,28007,26522,114418
81521,33249,22127,0.01084252,0.0005,29389118,367856,2710491729,735700623,1803815167,59975050487583,5.42126e-06,9778.95101225042,325140342.2063142,1140998,26869,3486157
138381,26832,9184,0.00018467,0.27,685694,66541578,3713038992,246425088,1270891104,34100550102528,4.98609e-05,63367.774247433605,1700284118.6071384,43440,125825,58298
78519,15235,6040,0.00082487,0.17,986777,15644394,1196236965,92019400,474254760,7225271268600,0.00014022790000000002,66503.749059804,1013184616.926114,15202,56863,38015
19306,38528,22318,0.00041097,0.05,305707,42994698,743821568,859867904,430871308,16600609754624,2.05485e-05,8853.759072437999,341117629.54289126,21194,30542,49972
61507,64168,3007,0.00013363,0.13,527416,25087802,3946781176,192953176,184951549,11867970996232,1.7371900000000002e-05,3212.9598140731,206169205.3494427,5236,13013,13536
110118,17517,11225,8.429e-05,0.25,162597,49161767,1928937006,196628325,1236074550,21652317892350,2.10725e-05,26047.180954875,456268468.78654534,30558,40129,36449
22950,10175,25162,0.00296184,0.27,691700,69132631,233516250,256023350,577467900,5875735882500,0.0007996968,461799.23173272,4698807182.880426,47689,92847,96421
39045,50871,3696,0.00082282,0.25,1634351,47005874,1986258195,188019216,144310320,7341210288720,0.000205705,29685.3543756,1510123662.4411476,9559,32010,34758
13984,6161,15339,0.00860544,0.3,741545,28355267,86155424,94503579,214500576,1321538048736,0.002581632,553761.551020032,3411724915.8344173,24123,36579,59510
61837,15728,14842,0.02533638,0.13,24642471,30348225,972572336,233434976,917784754,14434918610912,0.0032937293999999997,3022934.6271215677,47544715815.36801,557502,415586,1869468
47667,89081,10811,0.00491597,0.01,20874712,9631434,4246224027,963054691,515327937,45905927955897,4.91597e-05,25333.366784538903,2256721646.5335097,347351,69247,1168238
55938,9379,9133,0.00018467,0.15,96888,12849645,524642502,85658407,510881754,4791559970766,2.77005e-05,14151.680026677,132728606.97020358,7758,13500,13397
145291,29857,2164,0.00015297,0.25,663593,16158835,4337953387,64610548,314409724,9387331129468,3.82425e-05,12023.81387007,358995010.71867996,8402,27333,13778
73450,28696,2701,0.00296184,0.17,6242903,13178472,2107721200,77507896,198388450,5692954961200,0.0005035128,99891.12394716001,2866475692.7877035,29427,47884,93451
13678,69478,997,0.00370564,0.13,3521622,9012222,950320084,69269566,13636966,947469123748,0.00048173320000000004,6569.3792694712,456427332.8843201,4916,4875,18911
123565,34426,2336,0.00182521,0.27,7764316,21716782,4253848690,80419136,288647840,9936990539840,0.0004928067000000001,142247.589492528,4897015515.869769,66099,84849,124761
92341,7302,10440,0.00018467,0.2,124528,15248655,674273982,76232880,964040040,7039420372080,3.6934e-05,35605.85483736,259993952.02240273,12122,21304,21244
57417,4990,26049,0.00952101,0.27,2728256,35101184,286510830,129984510,1495655433,7463320610670,0.0025706727,3844840.5902197794,19185754545.196697,114566,269536,386953
94340,10152,16472,0.02533638,0.1,24266025,16722661,957739680,167223744,1553968480,15775888008960,0.002533638,3937193.5917302403,39970389343.24539,839718,489409,962510
40319,72941,2948,0.00108175,0.05,3181408,10754886,2940908179,215030068,118860412,8669797311692,5.408750000000001e-05,6428.86253405,468927662.0961411,14466,15681,53022
52172,6086,36193,0.00056263,0.13,178653,28636974,317518792,220270598,1888261196,11491957638856,7.31419e-05,138111.0115717124,840543616.4254419,28872,67004,58368
127748,32756,8112,0.00082487,0.2,3451691,53149283,4184513488,265716672,1036291776,33944773414656,0.00016497400000000002,170961.199453824,5600005049.30946,94030,195856,214572
8095,56530,2191,0.00491597,0.13,2249845,16101643,457610350,123857230,17736145,1002624276850,0.0006390761000000001,11334.746375634502,640753212.6146183,7034,6460,27497
89116,9732,5599,0.00019487,0.13,169010,7084026,867276912,54489468,498960484,4855883430288,2.5333100000000003e-05,12640.215837220401,123014580.52782895,7298,10127,12887
9247,4600,6508,0.01084252,0.15,461280,4491926,42536200,29936800,60179476,276825589600,0.001626378,97874.575817928,450223048.7624688,3773,7696,16290
35390,33639,6233,0.00078778,0.15,937867,31451509,1190484210,209671887,220585870,7420288080930,0.000118167,26065.970500289997,876833181.6592551,9831,34773,35095
118270,5395,12366,0.00952101,0.17,6075596,11342507,638066650,66714570,1462526820,7890332193900,0.0016185717,2367204.521342994,12771068392.645452,214610,244839,493463
74347,55846,7870,0.00952101,0.01,39531852,4395439,4151982562,439508020,585110890,32676102762940,9.52101e-05,55708.466347989,3111095011.6697936,528217,100093,1668677
40304,82417,1274,0.00082185,0.15,2729991,15760247,3321734768,104999258,51347296,4231890094432,0.0001232775,6329.96628264,521696831.1163409,5854,9957,20113
39955,23735,3557,0.00296184,0.27,2808903,22801970,948331925,84425395,142119935,3373216657225,0.0007996968,113652.857235708,2697550566.4895296,14226,31345,54641
26848,91981,3943,0.00296184,0.17,7314601,61671028,2469505888,362681083,105861664,9737261716384,0.0005035128,53302.702853299204,4902835911.149314,43114,49114,177962
144711,3562,11177,0.00082185,0.27,423709,10752194,515460582,39812474,1617434847,5761302925014,0.0002218995,358907.9838318765,1278430238.409144,22519,84222,47609
31079,62790,10888,0.00491597,0.01,9593404,6837252,1951450410,683657520,338388152,21247392064080,4.91597e-05,16635.0600358744,1044515419.6525537,157632,40408,564415
41058,5686,11014,0.00108175,0.05,252587,3132040,233455788,62625604,452212812,2571282049032,5.408750000000001e-05,24459.060469050004,139074217.82701832,8077,10037,20858
96518,11880,20321,0.00047003,0.01,538974,2414244,1146633840,241413480,1961342278,23300746262640,4.7003000000000006e-06,9218.897109283402,109520497.65828681,35467,8353,89347
40745,21940,7324,0.00182521,0.13,1631684,20892047,893945300,160688560,298416380,6547255377200,0.0002372773,70807.432922174,1553515078.3124976,23955,40847,67111
60641,8346,26013,0.00860544,0.07,4355582,15198445,506109786,217104498,1577454333,13165433863218,0.0006023808000000001,950228.2030760066,7930604582.872351,180726,204435,612053
29953,2131,9350,0.00082487,0.3,52656,5978570,63829843,19924850,280060550,596809032050,0.000247461,69304.06376355,147686959.88012505,3755,10588,6397
131345,20463,9563,0.00182521,0.27,4905692,52839445,2687712735,195687669,1256052235,25702596884805,0.0004928067000000001,618990.9569579746,12666411952.231033,165338,265773,344783
22580,33030,15081,0.00078778,0.07,587567,34871461,745817400,498125430,340528980,11247672209400,5.51446e-05,18778.334390508,620248384.9184793,27199,37603,65813
143107,69551,6835,4.34e-06,0.13,43197,61802128,9953234957,475381085,978136345,68030360931095,5.642e-07,551.864525849,38382729.6373238,32032,3926,35055
52745,5375,31446,0.00056263,0.17,159512,28734323,283504375,169022250,1658619270,8915078576250,9.564710000000002e-05,158642.12317961702,852701412.0904416,26948,64744,48752
32293,98352,2386,0.00031941,0.13,1014481,30511506,3176081136,234667872,77051098,7578129590496,4.15233e-05,3199.4158575834003,314668948.42504257,6072,10224,10125
2876,2397,49094,0.02533638,0.27,174729,31776040,6893772,117678318,141194344,338442842568,0.0068408226,965885.4594273744,2315227446.2474165,10239,23192,46333
47130,68204,3695,0.00013363,0.25,429558,63007579,3214454520,252013780,174145350,11877409451400,3.34075e-05,5817.760780125001,396794556.2476455,6244,31808,13699
118294,20939,4039,0.00034241,0.2,848149,16915945,2476958066,84572621,477789466,10004433628574,6.848200000000001e-05,32719.978210612004,685123623.7520047,13606,44205,32690
4962,7533,42916,0.00860544,0.2,321745,64663565,37378746,323286228,212949192,1604146263336,0.0017210880000000002,366504.29896089603,2760876884.0724297,49235,49579,76678
24229,6527,12155,0.00952101,0.25,1505806,19835018,158142683,79335685,294503495,1922224311865,0.0023802525,700992.6802324875,4575379223.877446,28941,48706,97842
70079,93697,14418,0.00034241,0.01,2248370,13509704,6566192063,1350923346,1010399022,94671357164334,3.4241000000000004e-06,3459.7072912302,324164194.06639606,71149,29144,210460
85898,58075,6445,0.00370564,0.17,18485798,63637118,4988526350,374293375,553612610,32151052325750,0.0006299588000000001,348753.13546046807,20253838341.86668,301012,270961,702813
11245,56010,8073,0.00019487,0.13,122741,58786002,629832450,452168730,90780885,5084637368850,2.5333100000000003e-05,2299.7612377935,128809626.92881395,7276,7970,12019
138185,32186,7066,0.00491597,0.23,21865146,52309993,4447622410,227426276,976415210,31426899949060,0.0011306731,1104006.412377851,35533550388.79352,529157,451442,1124554
135291,86397,9008,0.00163948,0.0005,19163682,389151,11688736527,778264176,1218701328,105292138635216,8.1974e-07,999.01822661472,86312177.72483197,611157,5372,1273477
113381,42933,4233,0.00860544,0.07,41890630,12722307,4867786473,181735389,479941773,20605340140209,0.0006023808000000001,289107.70917315845,12412261277.931211,497392,185512,1137366
99329,63754,3157,0.00031941,0.15,2022723,30194512,6332621066,201271378,313581653,19992084705362,4.79115e-05,15024.1673677095,957850766.3609514,14775,47175,46165
126359,94113,1349,0.00031941,0.13,3798479,16514541,11892024567,126958437,170458291,16042341140883,4.15233e-05,7077.990754680301,666130943.8952271,16151,32680,38709
64180,3726,23916,0.00296184,0.13,708381,11586162,239134680,89111016,1534928880,5719145006880,0.0003850392,591007.7880120961,2202095018.1330695,36337,116156,103831
113464,39310,12161,0.00491597,0.1,21926787,47808862,4460269840,478048910,1379835704,54241341524240,0.0004915970000000001,678323.0925792881,26664880769.291813,789097,416693,1754542
52836,68274,4864,0.00952101,0.001,34345805,332133,3607325064,332084736,256994304,17546029111296,9.52101e-06,2446.84533832704,167055918.62894034,263691,9288,877427
40403,90904,2211,0.00160539,0.3,5896288,60302294,3672794312,200988744,89331033,8120548223832,0.00048161699999999994,43023.34412036099,3910994073.917296,21084,37877,71788
38879,64726,18126,0.00031941,0.005,803800,5866271,2516482154,1173223476,704720754,45613755523404,1.59705e-06,1125.4742801757,72847448.25865236,39364,7997,103892
112745,10219,10675,0.00015297,0.1,176246,10908998,1152141155,109087825,1203552875,12299106829625,1.5297e-05,18410.748328875,188139437.17277363,15655,16460,27719
96812,59640,213,0.00160539,0.27,9269477,3436330,5773867680,12703320,20620956,1229833815840,0.0004334553,8938.2626692668,533077985.595072,5183,7111,12669
141685,11046,7196,0.00041097,0.15,643231,11925181,1565052510,79487016,1019565260,11262117861960,6.164549999999999e-05,62851.610235329994,694258886.6594552,19300,53239,42764
77620,23824,7966,0.00018467,0.03,341503,5693951,1849218880,189781984,618320920,14730877598080,5.5401e-06,3425.5597288920003,81610534.981123,12598,7924,25997
7002,34276,7315,0.00015297,0.27,36713,67699271,240000552,250728940,51219630,1755604037880,4.13019e-05,2115.4680362970003,72509782.41211596,3060,4839,4686
23575,8948,27730,0.00370564,0.27,781716,66996953,210949100,248128040,653734750,5849618543000,0.0010005228,654076.5225273,5852676723.574282,60451,107823,120840
140966,54271,5749,2.088e-05,0.13,159741,40567960,7650365786,312003979,810413534,43981952903714,2.7144000000000002e-06,2199.7864966896004,119384612.96184129,23356,20061,25551
53554,40303,24466,0.00034241,0.03,739075,29582358,2158386862,986053198,1310252164,52807092965692,1.02723e-05,13459.3033042572,542450301.0714779,50785,44166,132058
114156,7995,9008,0.00013363,0.3,121974,21609624,912677220,72018960,1028317248,8221396397760,4.0089e-05,41224.210155071996,329587560.1898006,16041,26740,21667
116075,22610,9987,0.01084252,0.27,28456074,60971279,2624455750,225806070,1159241025,26210439575250,0.0029274804000000002,3393655.37956341,76730548131.92871,826964,857444,1882301
32906,3914,31697,8.429e-05,0.2,10858,24816783,128794084,124062058,1043021482,4082386080548,1.6858e-05,17583.256143556002,68820864.54587819,16498,5068,17386
137955,35382,14524,0.00078778,0.1,3845302,51389721,4881123810,513888168,2003658420,70893442216440,7.8778e-05,157844.20301076001,5584843590.92671,199134,276094,437749
130389,74520,2007,1.651e-05,0.2,160423,29926512,9716588280,149561640,261690723,19501192677960,3.302e-06,864.102767346,64392938.22262392,12886,5409,11857
81359,68007,17325,0.00078778,0.05,4358862,58912212,5532981513,1178221275,1409544675,95858904712725,3.9389e-05,55520.555203575,3775786397.729525,171468,205045,483893
98260,16174,8581,0.00491597,0.13,7813044,18043845,1589257240,138789094,843169060,13637416376440,0.0006390761000000001,538849.194505466,8715346871.931408,172995,165157,420081
15559,17880,12488,0.00015297,0.17,42558,37963300,278194920,223285440,194300792,3474098160960,2.6004900000000002e-05,5052.7726658808,90343575.26594871,4286,6444,18020
123371,30844,8668,0.00160539,0.13,6109075,34757461,3805255124,267355792,1069379828,32983951414832,0.0002087007,223180.3186694796,6883773749.041429,173106,198590,377116
27298,79766,4489,0.00163948,0.01,3569962,3581339,2177452268,358069574,122540722,9774583231052,1.63948e-05,2009.0306290456,160252337.15645134,25667,11252,89637
141553,4492,5300,0.00047003,0.23,298938,5477088,635856076,23807600,750230900,3370037202800,0.0001081069,81105.13688321,364324274.87937933,9590,26853,18896
5226,6183,36112,0.00296184,0.2,95718,44659764,32312358,223280496,188721312,1166863872096,0.000592368,111792.46614681599,691212818.1857634,6759,19148,22029
106799,17837,15074,0.00952101,0.2,18137811,53778313,1904973763,268874938,1609888126,28715574503462,0.001904202,3065552.189305452,54680254400.64135,720904,555376,1730856
97393,27304,10877,0.00041097,0.03,1092894,8909871,2659218472,296985608,1059343661,28924319319944,1.2329099999999999e-05,13060.753930835099,356610825.32752156,32523,29861,90149
14070,53083,14692,0.02533638,0.01,18924549,7799590,746877810,779895436,206716440,10973128784520,0.0002533638,52374.462760872,2780193606.7353683,376718,35437,1439452
47748,2131,15014,0.00160539,0.23,163390,7360783,101750988,31994834,716888472,1527689333832,0.0003692397,264703.6843347384,564083551.3173275,9706,35097,20323
88232,60784,23716,0.00182521,0.001,9788985,1441623,5363093888,1441553344,2092510112,127191134647808,1.8252100000000002e-06,3819.2703815235204,232150530.87052563,526233,17520,1410079
58590,32693,7041,0.00108175,0.13,2072146,29926629,1915482870,230191413,412532190,13486914887670,0.0001406275,58013.37054922501,1896631123.365813,34854,57292,82174
29902,28984,38266,0.00108175,0.03,937572,33274410,866679568,1109101744,1144229932,33164360349088,3.24525e-05,37133.12186823,1076266404.2287784,70277,76994,217923
84201,22342,9230,0.01084252,0.2,20397716,41245006,1881218742,206216660,777175230,17363648988660,0.002168504,1685307.5949559202,37653142286.505165,391455,385863,1042581
2931,62754,8260,0.02533638,0.07,4661285,36287038,183931974,518348040,24210060,1519278105240,0.0017735466,42937.669598796005,2694510518.0028443,51134,24041,200444
49865,41784,1999,0.00082282,0.27,1714412,22559740,2083559160,83526216,99680135,4165034760840,0.00022216140000000002,22145.078343789002,925309953.5168797,5841,16648,24767
32149,36429,16534,2.088e-05,0.1,24454,60236341,1171155921,602317086,531551566,19363891997814,2.088e-06,1109.879669808,40431806.49143563,30421,3922,13334
